date,Open,High,Low,Close,Adj Close,Volume
2024-01-03 11:00:00,47640.19921875,47686.30078125,47632.3984375,47669.8515625,47669.8515625,0
2024-01-03 11:15:00,47670.8984375,47698.8515625,47641.69921875,47665.5,47665.5,0
2024-01-03 11:30:00,47665.44921875,47760.94921875,47644.8984375,47746.75,47746.75,0
2024-01-03 11:45:00,47747.30078125,47784.8515625,47722.69921875,47735.8984375,47735.8984375,0
2024-01-03 12:00:00,47736.80078125,47765.1015625,47654.25,47686.75,47686.75,0
2024-01-03 12:15:00,47689.8515625,47693.5,47555.44921875,47602.6484375,47602.6484375,0
2024-01-03 12:30:00,47603.0,47647.3515625,47593.3515625,47631.80078125,47631.80078125,0
2024-01-03 12:45:00,47632.8515625,47698.8515625,47623.3515625,47694.6015625,47694.6015625,0
2024-01-03 13:00:00,47696.05078125,47744.3515625,47674.5,47734.6484375,47734.6484375,0
2024-01-03 13:15:00,47735.55078125,47754.3515625,47706.3515625,47739.55078125,47739.55078125,0
2024-01-03 13:30:00,47738.5,47760.8984375,47715.1484375,47723.30078125,47723.30078125,0
2024-01-03 13:45:00,47726.69921875,47736.8515625,47683.8515625,47701.6484375,47701.6484375,0
2024-01-03 14:00:00,47699.80078125,47785.3515625,47699.80078125,47749.75,47749.75,0
2024-01-03 14:15:00,47748.3515625,47751.6015625,47705.0,47721.80078125,47721.80078125,0
2024-01-03 14:30:00,47725.25,47743.75,47681.3515625,47694.25,47694.25,0
2024-01-03 14:45:00,47689.3984375,47753.3984375,47681.44921875,47724.8984375,47724.8984375,0
2024-01-03 15:00:00,47732.05078125,47740.6484375,47657.1015625,47718.8984375,47718.8984375,0
2024-01-03 15:15:00,47717.3515625,47777.8984375,47676.75,47738.55078125,47738.55078125,0
2024-01-04 09:15:00,47805.3984375,47855.6484375,47763.30078125,47846.1484375,47846.1484375,0
2024-01-04 09:30:00,47845.1484375,47906.44921875,47806.3984375,47892.8515625,47892.8515625,0
2024-01-04 09:45:00,47891.80078125,47913.69921875,47840.8515625,47899.8984375,47899.8984375,0
2024-01-04 10:00:00,47897.6484375,47990.3984375,47897.6484375,47973.0,47973.0,0
2024-01-04 10:15:00,47972.55078125,48025.1484375,47941.3984375,47970.5,47970.5,0
2024-01-04 10:30:00,47969.8515625,47997.3984375,47946.05078125,47987.3984375,47987.3984375,0
2024-01-04 10:45:00,47987.3984375,47993.94921875,47942.19921875,47967.69921875,47967.69921875,0
2024-01-04 11:00:00,47967.80078125,48113.1015625,47962.3515625,48102.1484375,48102.1484375,0
2024-01-04 11:15:00,48099.30078125,48178.55078125,48085.69921875,48119.5,48119.5,0
2024-01-04 11:30:00,48114.05078125,48123.75,48079.19921875,48099.6484375,48099.6484375,0
2024-01-04 11:45:00,48098.30078125,48134.1015625,48087.5,48113.25,48113.25,0
2024-01-04 12:00:00,48110.75,48149.0,48075.55078125,48115.44921875,48115.44921875,0
2024-01-04 12:15:00,48117.55078125,48153.6484375,48111.44921875,48151.44921875,48151.44921875,0
2024-01-04 12:30:00,48150.69921875,48157.6484375,48108.44921875,48154.05078125,48154.05078125,0
2024-01-04 12:45:00,48150.0,48175.8984375,48119.3515625,48139.44921875,48139.44921875,0
2024-01-04 13:00:00,48137.5,48219.30078125,48128.6484375,48215.0,48215.0,0
2024-01-04 13:15:00,48213.3984375,48219.8984375,48126.05078125,48132.6015625,48132.6015625,0
2024-01-04 13:30:00,48132.69921875,48156.0,48081.1484375,48116.55078125,48116.55078125,0
2024-01-04 13:45:00,48117.19921875,48176.6015625,48100.1015625,48125.1015625,48125.1015625,0
2024-01-04 14:00:00,48119.75,48122.30078125,48063.69921875,48091.75,48091.75,0
2024-01-04 14:15:00,48093.44921875,48124.44921875,48073.75,48111.19921875,48111.19921875,0
2024-01-04 14:30:00,48111.44921875,48156.94921875,48102.8984375,48140.80078125,48140.80078125,0
2024-01-04 14:45:00,48140.6015625,48151.1484375,48116.6484375,48128.69921875,48128.69921875,0
2024-01-04 15:00:00,48133.55078125,48198.30078125,48133.55078125,48180.3984375,48180.3984375,0
2024-01-04 15:15:00,48176.80078125,48281.19921875,48175.94921875,48245.80078125,48245.80078125,0
2024-01-05 09:15:00,48245.55078125,48377.8515625,48245.55078125,48287.19921875,48287.19921875,0
2024-01-05 09:30:00,48289.0,48320.6484375,48240.3515625,48275.6484375,48275.6484375,0
2024-01-05 09:45:00,48279.3515625,48330.3984375,48236.6484375,48312.8515625,48312.8515625,0
2024-01-05 10:00:00,48312.3984375,48344.69921875,48291.44921875,48295.6015625,48295.6015625,0
2024-01-05 10:15:00,48300.05078125,48309.8984375,48232.1015625,48275.8984375,48275.8984375,0
2024-01-05 10:30:00,48277.8515625,48285.80078125,48138.75,48166.6484375,48166.6484375,0
2024-01-05 10:45:00,48169.25,48171.6484375,48089.30078125,48141.55078125,48141.55078125,0
2024-01-05 11:00:00,48143.1484375,48159.69921875,48104.25,48131.44921875,48131.44921875,0
2024-01-05 11:15:00,48132.3515625,48142.1484375,48033.5,48099.8515625,48099.8515625,0
2024-01-05 11:30:00,48097.6484375,48125.5,48063.25,48083.05078125,48083.05078125,0
2024-01-05 11:45:00,48072.25,48107.55078125,48034.0,48100.44921875,48100.44921875,0
2024-01-05 12:00:00,48098.75,48133.6015625,48086.3515625,48092.19921875,48092.19921875,0
2024-01-05 12:15:00,48094.55078125,48151.44921875,48085.0,48136.44921875,48136.44921875,0
2024-01-05 12:30:00,48137.0,48139.55078125,48074.05078125,48086.6015625,48086.6015625,0
2024-01-05 12:45:00,48090.8984375,48113.80078125,48058.1484375,48058.1484375,48058.1484375,0
2024-01-05 13:00:00,48057.80078125,48094.80078125,48047.5,48085.75,48085.75,0
2024-01-05 13:15:00,48086.75,48103.44921875,48061.1015625,48078.25,48078.25,0
2024-01-05 13:30:00,48076.0,48081.75,47971.6484375,48022.69921875,48022.69921875,0
2024-01-05 13:45:00,48023.0,48053.25,48011.1484375,48046.1484375,48046.1484375,0
2024-01-05 14:00:00,48047.94921875,48051.55078125,47893.55078125,47905.0,47905.0,0
2024-01-05 14:15:00,47910.3984375,47915.1015625,47828.1015625,47891.5,47891.5,0
2024-01-05 14:30:00,47890.19921875,47984.5,47874.80078125,47978.3515625,47978.3515625,0
2024-01-05 14:45:00,47976.0,48196.8515625,47967.19921875,48164.6015625,48164.6015625,0
2024-01-05 15:00:00,48161.6484375,48264.1015625,48127.1015625,48167.6015625,48167.6015625,0
2024-01-05 15:15:00,48167.55078125,48168.69921875,48043.05078125,48089.1484375,48089.1484375,0
2024-01-08 09:15:00,48096.6484375,48150.25,48018.6015625,48042.94921875,48042.94921875,0
2024-01-08 09:30:00,48036.94921875,48061.0,47957.19921875,47994.75,47994.75,0
2024-01-08 09:45:00,47993.5,47995.55078125,47937.5,47960.05078125,47960.05078125,0
2024-01-08 10:00:00,47960.8984375,48010.69921875,47947.30078125,47985.94921875,47985.94921875,0
2024-01-08 10:15:00,47985.8515625,48000.5,47926.44921875,47987.3515625,47987.3515625,0
2024-01-08 10:30:00,47989.19921875,48082.1015625,47985.19921875,48019.1484375,48019.1484375,0
2024-01-08 10:45:00,48017.94921875,48037.30078125,47906.19921875,47919.5,47919.5,0
2024-01-08 11:00:00,47920.6015625,47937.8515625,47829.19921875,47874.5,47874.5,0
2024-01-08 11:15:00,47875.3984375,47911.80078125,47853.3515625,47891.1015625,47891.1015625,0
2024-01-08 11:30:00,47892.3515625,47899.19921875,47855.75,47880.75,47880.75,0
2024-01-08 11:45:00,47878.6015625,47886.6484375,47736.44921875,47743.6484375,47743.6484375,0
2024-01-08 12:00:00,47745.3515625,47776.80078125,47725.94921875,47751.75,47751.75,0
2024-01-08 12:15:00,47754.3515625,47805.1484375,47746.55078125,47771.75,47771.75,0
2024-01-08 12:30:00,47774.8984375,47842.44921875,47762.30078125,47823.3515625,47823.3515625,0
2024-01-08 12:45:00,47825.44921875,47829.0,47734.25,47747.19921875,47747.19921875,0
2024-01-08 13:00:00,47744.6484375,47786.94921875,47732.75,47758.0,47758.0,0
2024-01-08 13:15:00,47757.30078125,47796.1015625,47720.75,47777.69921875,47777.69921875,0
2024-01-08 13:30:00,47775.8984375,47831.1015625,47737.8515625,47750.05078125,47750.05078125,0
2024-01-08 13:45:00,47750.5,47802.05078125,47731.69921875,47800.30078125,47800.30078125,0
2024-01-08 14:00:00,47797.1484375,47829.0,47731.80078125,47768.69921875,47768.69921875,0
2024-01-08 14:15:00,47768.6484375,47784.1484375,47540.25,47554.25,47554.25,0
2024-01-08 14:30:00,47557.30078125,47576.19921875,47393.6015625,47452.0,47452.0,0
2024-01-08 14:45:00,47445.6015625,47520.8984375,47420.05078125,47429.69921875,47429.69921875,0
2024-01-08 15:00:00,47428.75,47498.75,47393.3984375,47454.44921875,47454.44921875,0
2024-01-08 15:15:00,47456.0,47495.1484375,47403.19921875,47464.0,47464.0,0
2024-01-09 09:15:00,47705.3984375,47797.1015625,47647.75,47772.80078125,47772.80078125,0
2024-01-09 09:30:00,47772.1015625,47779.05078125,47609.5,47609.5,47609.5,0
2024-01-09 09:45:00,47605.05078125,47684.6015625,47592.55078125,47628.94921875,47628.94921875,0
2024-01-09 10:00:00,47630.3984375,47710.25,47622.5,47706.3515625,47706.3515625,0
2024-01-09 10:15:00,47710.25,47871.80078125,47703.80078125,47843.8515625,47843.8515625,0
2024-01-09 10:30:00,47840.0,47894.94921875,47815.1015625,47882.75,47882.75,0
2024-01-09 10:45:00,47882.8515625,47895.5,47848.55078125,47865.1484375,47865.1484375,0
2024-01-09 11:00:00,47864.05078125,47937.80078125,47839.3515625,47899.19921875,47899.19921875,0
2024-01-09 11:15:00,47897.3984375,47909.6484375,47809.55078125,47849.80078125,47849.80078125,0
2024-01-09 11:30:00,47853.25,47869.94921875,47830.55078125,47843.75,47843.75,0
2024-01-09 11:45:00,47845.8515625,47875.55078125,47814.19921875,47832.6484375,47832.6484375,0
2024-01-09 12:00:00,47834.8515625,47851.1015625,47760.75,47780.80078125,47780.80078125,0
2024-01-09 12:15:00,47783.0,47844.8984375,47780.5,47831.25,47831.25,0
2024-01-09 12:30:00,47831.44921875,47877.05078125,47796.80078125,47819.75,47819.75,0
2024-01-09 12:45:00,47822.19921875,47851.1484375,47813.3984375,47827.94921875,47827.94921875,0
2024-01-09 13:00:00,47826.69921875,47849.3984375,47809.6015625,47837.25,47837.25,0
2024-01-09 13:15:00,47838.75,47874.25,47817.1015625,47851.6484375,47851.6484375,0
2024-01-09 13:30:00,47852.5,47854.80078125,47806.80078125,47820.6484375,47820.6484375,0
2024-01-09 13:45:00,47822.5,47831.6015625,47773.8515625,47790.80078125,47790.80078125,0
2024-01-09 14:00:00,47790.6484375,47819.80078125,47655.80078125,47674.80078125,47674.80078125,0
2024-01-09 14:15:00,47677.0,47689.80078125,47275.5,47311.25,47311.25,0
2024-01-09 14:30:00,47319.6015625,47455.0,47223.8984375,47246.6015625,47246.6015625,0
2024-01-09 14:45:00,47249.3515625,47333.25,47207.1484375,47294.19921875,47294.19921875,0
2024-01-09 15:00:00,47290.19921875,47313.05078125,47218.19921875,47269.94921875,47269.94921875,0
2024-01-09 15:15:00,47272.75,47280.8984375,47159.1015625,47230.94921875,47230.94921875,0
2024-01-10 09:15:00,47073.8515625,47153.05078125,47026.80078125,47030.1484375,47030.1484375,0
2024-01-10 09:30:00,47024.8515625,47292.69921875,47012.55078125,47290.44921875,47290.44921875,0
2024-01-10 09:45:00,47290.80078125,47298.6015625,47171.0,47285.55078125,47285.55078125,0
2024-01-10 10:00:00,47284.19921875,47323.69921875,47230.55078125,47317.94921875,47317.94921875,0
2024-01-10 10:15:00,47320.1484375,47384.3515625,47248.94921875,47294.19921875,47294.19921875,0
2024-01-10 10:30:00,47298.30078125,47343.3984375,47264.30078125,47264.30078125,47264.30078125,0
2024-01-10 10:45:00,47266.30078125,47287.75,47215.94921875,47231.75,47231.75,0
2024-01-10 11:00:00,47233.05078125,47283.6015625,47218.6484375,47275.3984375,47275.3984375,0
2024-01-10 11:15:00,47275.3984375,47320.19921875,47262.44921875,47285.1484375,47285.1484375,0
2024-01-10 11:30:00,47288.55078125,47355.6015625,47256.6015625,47308.80078125,47308.80078125,0
2024-01-10 11:45:00,47313.30078125,47324.55078125,47285.25,47313.6484375,47313.6484375,0
2024-01-10 12:00:00,47313.80078125,47320.0,47223.44921875,47263.6015625,47263.6015625,0
2024-01-10 12:15:00,47262.75,47278.55078125,47227.1484375,47273.8984375,47273.8984375,0
2024-01-10 12:30:00,47275.94921875,47307.30078125,47241.0,47241.0,47241.0,0
2024-01-10 12:45:00,47242.8515625,47297.19921875,47126.8984375,47209.69921875,47209.69921875,0
2024-01-10 13:00:00,47214.55078125,47265.69921875,47193.1015625,47259.3515625,47259.3515625,0
2024-01-10 13:15:00,47258.6484375,47275.1484375,47231.69921875,47252.1015625,47252.1015625,0
2024-01-10 13:30:00,47253.80078125,47289.6484375,47207.94921875,47267.1015625,47267.1015625,0
2024-01-10 13:45:00,47266.1015625,47349.1484375,47213.75,47325.3984375,47325.3984375,0
2024-01-10 14:00:00,47326.44921875,47396.3984375,47290.25,47332.30078125,47332.30078125,0
2024-01-10 14:15:00,47336.69921875,47374.05078125,47279.94921875,47304.25,47304.25,0
2024-01-10 14:30:00,47304.3984375,47417.5,47300.44921875,47357.5,47357.5,0
2024-01-10 14:45:00,47354.6015625,47387.80078125,47326.55078125,47356.94921875,47356.94921875,0
2024-01-10 15:00:00,47358.3984375,47418.55078125,47293.1484375,47336.1484375,47336.1484375,0
2024-01-10 15:15:00,47333.1015625,47402.3984375,47328.05078125,47391.69921875,47391.69921875,0
2024-01-11 09:15:00,47538.6015625,47658.44921875,47538.6015625,47622.69921875,47622.69921875,0
2024-01-11 09:30:00,47619.94921875,47622.94921875,47459.25,47503.5,47503.5,0
2024-01-11 09:45:00,47503.1015625,47569.05078125,47488.6015625,47524.0,47524.0,0
2024-01-11 10:00:00,47523.80078125,47530.30078125,47461.6015625,47501.55078125,47501.55078125,0
2024-01-11 10:15:00,47503.3515625,47537.94921875,47476.30078125,47537.55078125,47537.55078125,0
2024-01-11 10:30:00,47534.94921875,47558.1015625,47470.1484375,47501.1015625,47501.1015625,0
2024-01-11 10:45:00,47496.80078125,47528.1015625,47413.55078125,47500.1015625,47500.1015625,0
2024-01-11 11:00:00,47499.55078125,47512.6015625,47462.25,47483.5,47483.5,0
2024-01-11 11:15:00,47489.3984375,47505.1484375,47468.3984375,47473.1015625,47473.1015625,0
2024-01-11 11:30:00,47474.3984375,47521.3515625,47457.8515625,47517.25,47517.25,0
2024-01-11 11:45:00,47516.8515625,47540.05078125,47489.0,47509.6484375,47509.6484375,0
2024-01-11 12:00:00,47510.3515625,47519.1484375,47468.8984375,47468.8984375,47468.8984375,0
2024-01-11 12:15:00,47469.5,47530.6015625,47444.3984375,47507.6015625,47507.6015625,0
2024-01-11 12:30:00,47507.8515625,47571.6484375,47493.1484375,47569.6484375,47569.6484375,0
2024-01-11 12:45:00,47569.05078125,47595.1484375,47531.19921875,47554.1484375,47554.1484375,0
2024-01-11 13:00:00,47554.3515625,47563.8515625,47504.69921875,47527.69921875,47527.69921875,0
2024-01-11 13:15:00,47528.3515625,47551.3984375,47508.44921875,47512.55078125,47512.55078125,0
2024-01-11 13:30:00,47508.94921875,47530.55078125,47480.44921875,47504.69921875,47504.69921875,0
2024-01-11 13:45:00,47502.94921875,47507.25,47458.6484375,47495.1484375,47495.1484375,0
2024-01-11 14:00:00,47492.44921875,47515.1015625,47260.8515625,47300.25,47300.25,0
2024-01-11 14:15:00,47297.6484375,47466.8984375,47240.6484375,47442.05078125,47442.05078125,0
2024-01-11 14:30:00,47439.1484375,47472.25,47379.1015625,47426.80078125,47426.80078125,0
2024-01-11 14:45:00,47427.1484375,47508.6484375,47422.25,47465.5,47465.5,0
2024-01-11 15:00:00,47463.3515625,47474.3515625,47405.8515625,47432.55078125,47432.55078125,0
2024-01-11 15:15:00,47432.6484375,47464.3984375,47421.6484375,47445.94921875,47445.94921875,0
2024-01-12 09:15:00,47572.69921875,47577.8984375,47451.30078125,47468.94921875,47468.94921875,0
2024-01-12 09:30:00,47465.80078125,47495.80078125,47409.05078125,47462.1015625,47462.1015625,0
2024-01-12 09:45:00,47466.55078125,47506.05078125,47449.19921875,47505.3515625,47505.3515625,0
2024-01-12 10:00:00,47501.6015625,47639.55078125,47488.69921875,47629.6015625,47629.6015625,0
2024-01-12 10:15:00,47628.25,47678.8515625,47606.25,47647.3984375,47647.3984375,0
2024-01-12 10:30:00,47644.3515625,47717.30078125,47616.44921875,47716.25,47716.25,0
2024-01-12 10:45:00,47715.6484375,47755.05078125,47698.6015625,47749.5,47749.5,0
2024-01-12 11:00:00,47750.8984375,47783.94921875,47691.19921875,47706.80078125,47706.80078125,0
2024-01-12 11:15:00,47707.5,47743.69921875,47699.94921875,47727.05078125,47727.05078125,0
2024-01-12 11:30:00,47725.80078125,47737.94921875,47697.69921875,47712.30078125,47712.30078125,0
2024-01-12 11:45:00,47711.3515625,47741.25,47700.44921875,47700.44921875,47700.44921875,0
2024-01-12 12:00:00,47698.6015625,47705.94921875,47615.69921875,47664.6015625,47664.6015625,0
2024-01-12 12:15:00,47662.5,47686.6484375,47629.25,47664.6484375,47664.6484375,0
2024-01-12 12:30:00,47666.3515625,47675.3984375,47626.5,47646.1015625,47646.1015625,0
2024-01-12 12:45:00,47643.19921875,47773.94921875,47643.19921875,47749.3984375,47749.3984375,0
2024-01-12 13:00:00,47748.8515625,47772.5,47712.44921875,47733.5,47733.5,0
2024-01-12 13:15:00,47732.44921875,47756.0,47712.30078125,47736.75,47736.75,0
2024-01-12 13:30:00,47736.0,47857.6015625,47727.8515625,47823.75,47823.75,0
2024-01-12 13:45:00,47822.3984375,47846.55078125,47811.80078125,47842.1484375,47842.1484375,0
2024-01-12 14:00:00,47843.30078125,47847.80078125,47758.30078125,47811.3515625,47811.3515625,0
2024-01-12 14:15:00,47811.25,47823.3515625,47763.0,47781.3515625,47781.3515625,0
2024-01-12 14:30:00,47787.75,47872.30078125,47787.75,47845.1015625,47845.1015625,0
2024-01-12 14:45:00,47841.1484375,47861.6484375,47771.75,47793.30078125,47793.30078125,0
2024-01-12 15:00:00,47786.05078125,47839.19921875,47602.80078125,47659.94921875,47659.94921875,0
2024-01-12 15:15:00,47661.3984375,47755.6015625,47657.5,47724.6484375,47724.6484375,0
